timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1485111619420,145,Petición HTTP,502,Bad Gateway,Alcaldia 1-641,text,false,,155,191,448,448,145,0,57
1485111619417,148,Petición HTTP,502,Bad Gateway,Alcaldia 1-639,text,false,,155,191,448,448,148,0,61
1485111619410,155,Petición HTTP,502,Bad Gateway,Alcaldia 1-633,text,false,,155,191,448,448,155,0,55
1485111619414,164,Petición HTTP,502,Bad Gateway,Alcaldia 1-631,text,false,,155,191,454,454,164,0,66
1485111619416,162,Petición HTTP,502,Bad Gateway,Alcaldia 1-636,text,false,,155,191,455,455,162,0,64
1485111619415,164,Petición HTTP,502,Bad Gateway,Alcaldia 1-637,text,false,,155,191,454,454,164,0,65
1485111619417,162,Petición HTTP,502,Bad Gateway,Alcaldia 1-638,text,false,,155,191,455,455,162,0,62
1485111619414,163,Petición HTTP,502,Bad Gateway,Alcaldia 1-632,text,false,,155,191,455,455,163,0,65
1485111619428,155,Petición HTTP,502,Bad Gateway,Alcaldia 1-647,text,false,,155,191,454,454,155,0,58
1485111619432,152,Petición HTTP,502,Bad Gateway,Alcaldia 1-651,text,false,,155,191,454,454,152,0,54
1485111619442,143,Petición HTTP,502,Bad Gateway,Alcaldia 1-660,text,false,,155,191,455,455,143,0,57
1485111619440,145,Petición HTTP,502,Bad Gateway,Alcaldia 1-658,text,false,,155,191,455,455,145,0,59
1485111619427,158,Petición HTTP,502,Bad Gateway,Alcaldia 1-645,text,false,,155,191,455,455,158,0,67
1485111619436,149,Petición HTTP,502,Bad Gateway,Alcaldia 1-654,text,false,,155,191,454,454,149,0,63
1485111619428,157,Petición HTTP,502,Bad Gateway,Alcaldia 1-646,text,false,,155,191,454,454,157,0,66
1485111619438,147,Petición HTTP,502,Bad Gateway,Alcaldia 1-656,text,false,,155,191,455,455,147,0,61
1485111619434,152,Petición HTTP,502,Bad Gateway,Alcaldia 1-652,text,false,,155,191,449,449,152,0,52
1485111619430,156,Petición HTTP,502,Bad Gateway,Alcaldia 1-650,text,false,,155,191,448,448,156,0,56
1485111619435,152,Petición HTTP,502,Bad Gateway,Alcaldia 1-653,text,false,,155,191,447,447,152,0,51
1485111619428,159,Petición HTTP,502,Bad Gateway,Alcaldia 1-649,text,false,,155,191,447,447,159,0,58
1485111619439,149,Petición HTTP,502,Bad Gateway,Alcaldia 1-657,text,false,,155,191,447,447,149,0,60
1485111619429,159,Petición HTTP,502,Bad Gateway,Alcaldia 1-648,text,false,,155,191,447,447,159,0,65
1485111619445,157,Petición HTTP,502,Bad Gateway,Alcaldia 1-662,text,false,,155,191,456,456,157,0,54
1485111619462,141,Petición HTTP,502,Bad Gateway,Alcaldia 1-678,text,false,,155,191,455,455,141,0,46
1485111619444,159,Petición HTTP,502,Bad Gateway,Alcaldia 1-661,text,false,,155,191,456,456,159,0,55
1485111619459,146,Petición HTTP,502,Bad Gateway,Alcaldia 1-675,text,false,,155,191,456,456,146,0,48
1485111619441,163,Petición HTTP,502,Bad Gateway,Alcaldia 1-659,text,false,,155,191,455,455,163,0,66
1485111619461,143,Petición HTTP,502,Bad Gateway,Alcaldia 1-677,text,false,,155,191,455,455,143,0,46
1485111619437,166,Petición HTTP,502,Bad Gateway,Alcaldia 1-655,text,false,,155,191,455,455,166,0,62
1485111619460,150,Petición HTTP,502,Bad Gateway,Alcaldia 1-676,text,false,,155,191,455,455,150,0,47
1485111619460,150,Petición HTTP,502,Bad Gateway,Alcaldia 1-674,text,false,,155,191,455,455,150,0,47
1485111619466,144,Petición HTTP,502,Bad Gateway,Alcaldia 1-680,text,false,,155,191,454,454,144,0,55
1485111619467,144,Petición HTTP,502,Bad Gateway,Alcaldia 1-681,text,false,,155,191,453,453,144,0,63
1485111619463,148,Petición HTTP,502,Bad Gateway,Alcaldia 1-679,text,false,,155,191,452,452,148,0,45
1485111619472,141,Petición HTTP,502,Bad Gateway,Alcaldia 1-685,text,false,,155,191,452,452,141,0,69
1485111619473,157,Petición HTTP,502,Bad Gateway,Alcaldia 1-686,text,false,,155,191,462,462,157,0,68
1485111619479,152,Petición HTTP,502,Bad Gateway,Alcaldia 1-692,text,false,,155,191,461,461,152,0,74
1485111619471,160,Petición HTTP,502,Bad Gateway,Alcaldia 1-684,text,false,,155,191,461,461,160,0,70
1485111619478,153,Petición HTTP,502,Bad Gateway,Alcaldia 1-691,text,false,,155,191,461,461,153,0,75
1485111619469,162,Petición HTTP,502,Bad Gateway,Alcaldia 1-683,text,false,,155,191,461,461,162,0,72
1485111619510,121,Petición HTTP,502,Bad Gateway,Alcaldia 1-720,text,false,,155,191,462,462,121,0,43
1485111619474,158,Petición HTTP,502,Bad Gateway,Alcaldia 1-687,text,false,,155,191,462,462,158,0,65
1485111619468,164,Petición HTTP,502,Bad Gateway,Alcaldia 1-682,text,false,,155,191,461,461,164,0,71
1485111619515,116,Petición HTTP,502,Bad Gateway,Alcaldia 1-725,text,false,,155,191,461,461,116,0,38
1485111619480,152,Petición HTTP,502,Bad Gateway,Alcaldia 1-693,text,false,,155,191,460,460,152,0,73
1485111619486,150,Petición HTTP,502,Bad Gateway,Alcaldia 1-698,text,false,,155,191,456,456,150,0,67
1485111619486,151,Petición HTTP,502,Bad Gateway,Alcaldia 1-697,text,false,,155,191,455,455,151,0,67
1485111619490,148,Petición HTTP,502,Bad Gateway,Alcaldia 1-696,text,false,,155,191,454,454,148,0,63
1485111619512,128,Petición HTTP,502,Bad Gateway,Alcaldia 1-722,text,false,,155,191,453,453,128,0,43
1485111619514,127,Petición HTTP,502,Bad Gateway,Alcaldia 1-724,text,false,,155,191,453,453,127,0,41
1485111619513,128,Petición HTTP,502,Bad Gateway,Alcaldia 1-723,text,false,,155,191,453,453,128,0,40
1485111619516,126,Petición HTTP,502,Bad Gateway,Alcaldia 1-726,text,false,,155,191,453,453,126,0,38
1485111619511,131,Petición HTTP,502,Bad Gateway,Alcaldia 1-721,text,false,,155,191,452,452,131,0,45
1485111619517,126,Petición HTTP,502,Bad Gateway,Alcaldia 1-727,text,false,,155,191,451,451,126,0,44
1485111619522,122,Petición HTTP,502,Bad Gateway,Alcaldia 1-731,text,false,,155,191,450,450,122,0,39
1485111619526,120,Petición HTTP,502,Bad Gateway,Alcaldia 1-735,text,false,,155,191,447,447,120,0,48
1485111619518,129,Petición HTTP,502,Bad Gateway,Alcaldia 1-728,text,false,,155,191,446,446,129,0,42
1485111619521,127,Petición HTTP,502,Bad Gateway,Alcaldia 1-730,text,false,,155,191,445,445,127,0,39
1485111619520,129,Petición HTTP,502,Bad Gateway,Alcaldia 1-729,text,false,,155,191,444,444,129,0,40
1485111619525,125,Petición HTTP,502,Bad Gateway,Alcaldia 1-734,text,false,,155,191,443,443,125,0,49
1485111619523,128,Petición HTTP,502,Bad Gateway,Alcaldia 1-732,text,false,,155,191,443,443,128,0,51
1485111619524,127,Petición HTTP,502,Bad Gateway,Alcaldia 1-733,text,false,,155,191,442,442,127,0,50
1485111619558,96,Petición HTTP,502,Bad Gateway,Alcaldia 1-742,text,false,,155,191,443,443,96,0,45
1485111619551,103,Petición HTTP,502,Bad Gateway,Alcaldia 1-741,text,false,,155,191,443,443,103,0,33
1485111619571,84,Petición HTTP,502,Bad Gateway,Alcaldia 1-752,text,false,,155,191,442,442,84,0,40
1485111619570,85,Petición HTTP,502,Bad Gateway,Alcaldia 1-751,text,false,,155,191,441,441,85,0,41
1485111619575,106,Petición HTTP,502,Bad Gateway,Alcaldia 1-754,text,false,,155,191,455,455,106,0,61
1485111619577,105,Petición HTTP,502,Bad Gateway,Alcaldia 1-756,text,false,,155,191,454,454,105,0,59
1485111619573,109,Petición HTTP,502,Bad Gateway,Alcaldia 1-753,text,false,,155,191,454,454,109,0,64
1485111619576,106,Petición HTTP,502,Bad Gateway,Alcaldia 1-755,text,false,,155,191,454,454,106,0,61
1485111619578,108,Petición HTTP,502,Bad Gateway,Alcaldia 1-757,text,false,,155,191,456,456,108,0,59
1485111619579,107,Petición HTTP,502,Bad Gateway,Alcaldia 1-758,text,false,,155,191,456,456,107,0,58
1485111619581,106,Petición HTTP,502,Bad Gateway,Alcaldia 1-760,text,false,,155,191,454,454,106,0,56
1485111619580,107,Petición HTTP,502,Bad Gateway,Alcaldia 1-759,text,false,,155,191,454,454,107,0,57
1485111619584,109,Petición HTTP,502,Bad Gateway,Alcaldia 1-762,text,false,,155,191,457,457,109,0,53
1485111619598,95,Petición HTTP,502,Bad Gateway,Alcaldia 1-774,text,false,,155,191,457,457,95,0,40
1485111619585,109,Petición HTTP,502,Bad Gateway,Alcaldia 1-763,text,false,,155,191,457,457,109,0,52
1485111619596,99,Petición HTTP,502,Bad Gateway,Alcaldia 1-767,text,false,,155,191,457,457,99,0,43
1485111619588,107,Petición HTTP,502,Bad Gateway,Alcaldia 1-764,text,false,,155,191,457,457,107,0,50
1485111619596,99,Petición HTTP,502,Bad Gateway,Alcaldia 1-772,text,false,,155,191,457,457,99,0,42
1485111619597,101,Petición HTTP,502,Bad Gateway,Alcaldia 1-768,text,false,,155,191,459,459,101,0,42
1485111619595,103,Petición HTTP,502,Bad Gateway,Alcaldia 1-766,text,false,,155,191,459,459,103,0,44
1485111619583,115,Petición HTTP,502,Bad Gateway,Alcaldia 1-761,text,false,,155,191,460,460,115,0,56
1485111619588,110,Petición HTTP,502,Bad Gateway,Alcaldia 1-765,text,false,,155,191,459,459,110,0,50
1485111619597,105,Petición HTTP,502,Bad Gateway,Alcaldia 1-769,text,false,,155,191,455,455,105,0,48
1485111619599,103,Petición HTTP,502,Bad Gateway,Alcaldia 1-775,text,false,,155,191,455,455,103,0,40
1485111619597,106,Petición HTTP,502,Bad Gateway,Alcaldia 1-771,text,false,,155,191,454,454,106,0,47
1485111619598,105,Petición HTTP,502,Bad Gateway,Alcaldia 1-773,text,false,,155,191,454,454,105,0,42
1485111619598,122,Petición HTTP,502,Bad Gateway,Alcaldia 1-770,text,false,,155,191,468,468,122,0,40
1485111619604,117,Petición HTTP,502,Bad Gateway,Alcaldia 1-779,text,false,,155,191,468,468,117,0,46
1485111619606,115,Petición HTTP,502,Bad Gateway,Alcaldia 1-781,text,false,,155,191,468,468,115,0,44
1485111619602,119,Petición HTTP,502,Bad Gateway,Alcaldia 1-777,text,false,,155,191,467,467,119,0,47
1485111619600,122,Petición HTTP,502,Bad Gateway,Alcaldia 1-776,text,false,,155,191,467,467,122,0,49
1485111619623,105,Petición HTTP,502,Bad Gateway,Alcaldia 1-791,text,false,,155,191,471,471,105,0,37
1485111619608,121,Petición HTTP,502,Bad Gateway,Alcaldia 1-782,text,false,,155,191,471,471,121,0,43
1485111619617,113,Petición HTTP,502,Bad Gateway,Alcaldia 1-789,text,false,,155,191,471,471,113,0,43
1485111619613,117,Petición HTTP,502,Bad Gateway,Alcaldia 1-786,text,false,,155,191,471,471,117,0,47
1485111619614,115,Petición HTTP,502,Bad Gateway,Alcaldia 1-787,text,false,,155,191,471,471,115,0,46
1485111619605,124,Petición HTTP,502,Bad Gateway,Alcaldia 1-780,text,false,,155,191,471,471,124,0,45
1485111619612,120,Petición HTTP,502,Bad Gateway,Alcaldia 1-785,text,false,,155,191,468,468,120,0,49
1485111619611,121,Petición HTTP,502,Bad Gateway,Alcaldia 1-784,text,false,,155,191,468,468,121,0,50
1485111619603,129,Petición HTTP,502,Bad Gateway,Alcaldia 1-778,text,false,,155,191,468,468,129,0,49
1485111619622,111,Petición HTTP,502,Bad Gateway,Alcaldia 1-790,text,false,,155,191,469,469,111,0,37
1485111619633,111,Petición HTTP,502,Bad Gateway,Alcaldia 1-798,text,false,,155,191,476,476,111,0,35
1485111619609,136,Petición HTTP,502,Bad Gateway,Alcaldia 1-783,text,false,,155,191,475,475,136,0,53
1485111619631,115,Petición HTTP,502,Bad Gateway,Alcaldia 1-797,text,false,,155,191,476,476,115,0,35
1485111619630,116,Petición HTTP,502,Bad Gateway,Alcaldia 1-796,text,false,,155,191,476,476,116,0,37
1485111619627,120,Petición HTTP,502,Bad Gateway,Alcaldia 1-793,text,false,,155,191,477,477,120,0,38
1485111619626,120,Petición HTTP,502,Bad Gateway,Alcaldia 1-792,text,false,,155,191,477,477,120,0,40
1485111619628,119,Petición HTTP,502,Bad Gateway,Alcaldia 1-794,text,false,,155,191,476,476,119,0,40
1485111619616,132,Petición HTTP,502,Bad Gateway,Alcaldia 1-788,text,false,,155,191,474,474,132,0,46
1485111619641,108,Petición HTTP,502,Bad Gateway,Alcaldia 1-801,text,false,,155,191,471,471,108,0,39
1485111619635,114,Petición HTTP,502,Bad Gateway,Alcaldia 1-800,text,false,,155,191,471,471,114,0,45
1485111619634,116,Petición HTTP,502,Bad Gateway,Alcaldia 1-799,text,false,,155,191,471,471,116,0,47
1485111619629,122,Petición HTTP,502,Bad Gateway,Alcaldia 1-795,text,false,,155,191,471,471,122,0,39
1485111619654,98,Petición HTTP,502,Bad Gateway,Alcaldia 1-804,text,false,,155,191,471,471,98,0,48
1485111619650,102,Petición HTTP,502,Bad Gateway,Alcaldia 1-802,text,false,,155,191,471,471,102,0,44
1485111619668,107,Petición HTTP,502,Bad Gateway,Alcaldia 1-812,text,false,,155,191,488,488,107,0,53
1485111619670,106,Petición HTTP,502,Bad Gateway,Alcaldia 1-813,text,false,,155,191,487,487,106,0,52
1485111619663,113,Petición HTTP,502,Bad Gateway,Alcaldia 1-807,text,false,,155,191,486,486,113,0,61
1485111619668,108,Petición HTTP,502,Bad Gateway,Alcaldia 1-811,text,false,,155,191,486,486,108,0,54
1485111619669,107,Petición HTTP,502,Bad Gateway,Alcaldia 1-810,text,false,,155,191,486,486,107,0,53
1485111619664,112,Petición HTTP,502,Bad Gateway,Alcaldia 1-808,text,false,,155,191,486,486,112,0,60
1485111619663,113,Petición HTTP,502,Bad Gateway,Alcaldia 1-806,text,false,,155,191,485,485,113,0,61
1485111619667,109,Petición HTTP,502,Bad Gateway,Alcaldia 1-809,text,false,,155,191,485,485,109,0,57
1485111619684,109,Petición HTTP,502,Bad Gateway,Alcaldia 1-823,text,false,,155,191,499,499,109,0,50
1485111619685,108,Petición HTTP,502,Bad Gateway,Alcaldia 1-824,text,false,,155,191,498,498,108,0,49
1485111619674,129,Petición HTTP,502,Bad Gateway,Alcaldia 1-816,text,false,,155,191,506,506,129,0,54
1485111619671,133,Petición HTTP,502,Bad Gateway,Alcaldia 1-814,text,false,,155,191,506,506,133,0,58
1485111619686,118,Petición HTTP,502,Bad Gateway,Alcaldia 1-825,text,false,,155,191,506,506,118,0,41
1485111619675,128,Petición HTTP,502,Bad Gateway,Alcaldia 1-817,text,false,,155,191,506,506,128,0,56
1485111619672,131,Petición HTTP,502,Bad Gateway,Alcaldia 1-815,text,false,,155,191,506,506,131,0,58
1485111619715,144,Petición HTTP,502,Bad Gateway,Alcaldia 1-850,text,false,,155,191,551,551,144,0,38
1485111619719,146,Petición HTTP,502,Bad Gateway,Alcaldia 1-854,text,false,,155,191,556,556,146,0,34
1485111619709,172,Petición HTTP,502,Bad Gateway,Alcaldia 1-845,text,false,,155,191,567,567,172,0,41
1485111619711,170,Petición HTTP,502,Bad Gateway,Alcaldia 1-846,text,false,,155,191,566,566,170,0,39
1485111619713,168,Petición HTTP,502,Bad Gateway,Alcaldia 1-849,text,false,,155,191,566,566,168,0,39
1485111619712,169,Petición HTTP,502,Bad Gateway,Alcaldia 1-848,text,false,,155,191,565,565,169,0,40
1485111619711,171,Petición HTTP,502,Bad Gateway,Alcaldia 1-847,text,false,,155,191,564,564,171,0,41
1485111619718,164,Petición HTTP,502,Bad Gateway,Alcaldia 1-853,text,false,,155,191,564,564,164,0,34
1485111619696,187,Petición HTTP,502,Bad Gateway,Alcaldia 1-832,text,false,,155,191,563,563,187,0,54
1485111619704,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-840,text,false,,155,191,562,562,179,0,46
1485111619691,193,Petición HTTP,502,Bad Gateway,Alcaldia 1-829,text,false,,155,191,561,561,193,0,58
1485111619706,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-842,text,false,,155,191,560,560,179,0,44
1485111619707,204,Petición HTTP,502,Bad Gateway,Alcaldia 1-843,text,false,,155,191,557,557,204,0,43
1485111619701,210,Petición HTTP,502,Bad Gateway,Alcaldia 1-838,text,false,,155,191,556,556,210,0,49
1485111619690,222,Petición HTTP,502,Bad Gateway,Alcaldia 1-827,text,false,,155,191,555,555,222,0,59
1485111619717,197,Petición HTTP,502,Bad Gateway,Alcaldia 1-852,text,false,,155,191,554,554,197,0,36
1485111619723,192,Petición HTTP,502,Bad Gateway,Alcaldia 1-857,text,false,,155,191,554,554,192,0,53
1485111619723,194,Petición HTTP,502,Bad Gateway,Alcaldia 1-858,text,false,,155,191,554,554,194,0,58
1485111619731,186,Petición HTTP,502,Bad Gateway,Alcaldia 1-865,text,false,,155,191,553,553,186,0,50
1485111619693,225,Petición HTTP,502,Bad Gateway,Alcaldia 1-830,text,false,,155,191,552,552,225,0,56
1485111619688,226,Petición HTTP,502,Bad Gateway,Alcaldia 1-826,text,false,,155,191,554,554,226,0,63
1485111619721,198,Petición HTTP,502,Bad Gateway,Alcaldia 1-856,text,false,,155,191,550,550,198,0,43
1485111619705,214,Petición HTTP,502,Bad Gateway,Alcaldia 1-841,text,false,,155,191,549,549,214,0,46
1485111619690,230,Petición HTTP,502,Bad Gateway,Alcaldia 1-828,text,false,,155,191,548,548,230,0,64
1485111619708,212,Petición HTTP,502,Bad Gateway,Alcaldia 1-844,text,false,,155,191,547,547,212,0,43
1485111619720,201,Petición HTTP,502,Bad Gateway,Alcaldia 1-855,text,false,,155,191,546,546,201,0,32
1485111619702,219,Petición HTTP,502,Bad Gateway,Alcaldia 1-839,text,false,,155,191,545,545,219,0,48
1485111619716,207,Petición HTTP,502,Bad Gateway,Alcaldia 1-851,text,false,,155,191,543,543,207,0,37
1485111619738,186,Petición HTTP,502,Bad Gateway,Alcaldia 1-872,text,false,,155,191,542,542,186,0,76
1485111619747,178,Petición HTTP,502,Bad Gateway,Alcaldia 1-881,text,false,,155,191,541,541,178,0,68
1485111619739,186,Petición HTTP,502,Bad Gateway,Alcaldia 1-873,text,false,,155,191,540,540,186,0,76
1485111619734,192,Petición HTTP,502,Bad Gateway,Alcaldia 1-868,text,false,,155,191,539,539,192,0,68
1485111619744,185,Petición HTTP,502,Bad Gateway,Alcaldia 1-878,text,false,,155,191,539,539,185,0,72
1485111619741,189,Petición HTTP,502,Bad Gateway,Alcaldia 1-875,text,false,,155,191,538,538,189,0,75
1485111619745,185,Petición HTTP,502,Bad Gateway,Alcaldia 1-879,text,false,,155,191,537,537,185,0,71
1485111619742,189,Petición HTTP,502,Bad Gateway,Alcaldia 1-876,text,false,,155,191,536,536,189,0,74
1485111619743,188,Petición HTTP,502,Bad Gateway,Alcaldia 1-877,text,false,,155,191,534,534,188,0,73
1485111619740,191,Petición HTTP,502,Bad Gateway,Alcaldia 1-874,text,false,,155,191,533,533,191,0,75
1485111619737,195,Petición HTTP,502,Bad Gateway,Alcaldia 1-871,text,false,,155,191,532,532,195,0,79
1485111619746,186,Petición HTTP,502,Bad Gateway,Alcaldia 1-880,text,false,,155,191,531,531,186,0,71
1485111619732,201,Petición HTTP,502,Bad Gateway,Alcaldia 1-864,text,false,,155,191,530,530,201,0,83
1485111619725,208,Petición HTTP,502,Bad Gateway,Alcaldia 1-859,text,false,,155,191,529,529,208,0,77
1485111619728,206,Petición HTTP,502,Bad Gateway,Alcaldia 1-863,text,false,,155,191,527,527,206,0,77
1485111619727,207,Petición HTTP,502,Bad Gateway,Alcaldia 1-862,text,false,,155,191,526,526,207,0,71
1485111619725,201,Petición HTTP,502,Bad Gateway,Alcaldia 1-860,text,false,,155,191,539,539,201,0,79
1485111619731,204,Petición HTTP,502,Bad Gateway,Alcaldia 1-866,text,false,,155,191,524,524,204,0,66
1485111619735,201,Petición HTTP,502,Bad Gateway,Alcaldia 1-869,text,false,,155,191,523,523,201,0,77
1485111619726,211,Petición HTTP,502,Bad Gateway,Alcaldia 1-861,text,false,,155,191,522,522,211,0,73
1485111618695,1243,Petición HTTP,502,Bad Gateway,Alcaldia 1-12,text,false,,155,191,521,521,1243,0,1140
1485111619754,184,Petición HTTP,502,Bad Gateway,Alcaldia 1-887,text,false,,155,191,521,521,184,0,82
1485111618693,1250,Petición HTTP,502,Bad Gateway,Alcaldia 1-10,text,false,,155,191,519,519,1250,0,1143
1485111619764,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-896,text,false,,155,191,519,519,179,0,73
1485111619764,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-885,text,false,,155,191,518,518,179,0,73
1485111619763,181,Petición HTTP,502,Bad Gateway,Alcaldia 1-895,text,false,,155,191,518,518,181,0,74
1485111619753,191,Petición HTTP,502,Bad Gateway,Alcaldia 1-886,text,false,,155,191,518,518,191,0,83
1485111619783,175,Petición HTTP,502,Bad Gateway,Alcaldia 1-912,text,false,,155,191,515,515,175,0,78
1485111619784,173,Petición HTTP,502,Bad Gateway,Alcaldia 1-914,text,false,,155,191,515,515,173,0,77
1485111619784,174,Petición HTTP,502,Bad Gateway,Alcaldia 1-915,text,false,,155,191,515,515,174,0,77
1485111619786,172,Petición HTTP,502,Bad Gateway,Alcaldia 1-917,text,false,,155,191,515,515,172,0,75
1485111619783,175,Petición HTTP,502,Bad Gateway,Alcaldia 1-910,text,false,,155,191,515,515,175,0,78
1485111619768,189,Petición HTTP,502,Bad Gateway,Alcaldia 1-890,text,false,,155,191,515,515,189,0,71
1485111619784,173,Petición HTTP,502,Bad Gateway,Alcaldia 1-913,text,false,,155,191,515,515,173,0,77
1485111619781,176,Petición HTTP,502,Bad Gateway,Alcaldia 1-906,text,false,,155,191,515,515,176,0,79
1485111619765,183,Petición HTTP,502,Bad Gateway,Alcaldia 1-897,text,false,,155,191,518,518,183,0,73
1485111619762,194,Petición HTTP,502,Bad Gateway,Alcaldia 1-888,text,false,,155,191,516,516,194,0,75
1485111619782,174,Petición HTTP,502,Bad Gateway,Alcaldia 1-908,text,false,,155,191,516,516,174,0,79
1485111619781,175,Petición HTTP,502,Bad Gateway,Alcaldia 1-907,text,false,,155,191,516,516,175,0,79
1485111619783,173,Petición HTTP,502,Bad Gateway,Alcaldia 1-911,text,false,,155,191,516,516,173,0,78
1485111619768,180,Petición HTTP,502,Bad Gateway,Alcaldia 1-891,text,false,,155,191,518,518,180,0,71
1485111619767,181,Petición HTTP,502,Bad Gateway,Alcaldia 1-899,text,false,,155,191,518,518,181,0,71
1485111619787,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-918,text,false,,155,191,501,501,179,0,75
1485111619791,176,Petición HTTP,502,Bad Gateway,Alcaldia 1-922,text,false,,155,191,501,501,176,0,94
1485111619788,182,Petición HTTP,502,Bad Gateway,Alcaldia 1-919,text,false,,155,191,501,501,182,0,117
1485111619768,177,Petición HTTP,502,Bad Gateway,Alcaldia 1-892,text,false,,155,191,518,518,177,0,70
1485111619765,189,Petición HTTP,502,Bad Gateway,Alcaldia 1-884,text,false,,155,191,516,516,189,0,83
1485111619782,170,Petición HTTP,502,Bad Gateway,Alcaldia 1-909,text,false,,155,191,518,518,170,0,78
1485111619773,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-904,text,false,,155,191,518,518,179,0,87
1485111619770,182,Petición HTTP,502,Bad Gateway,Alcaldia 1-902,text,false,,155,191,518,518,182,0,90
1485111619780,172,Petición HTTP,502,Bad Gateway,Alcaldia 1-905,text,false,,155,191,518,518,172,0,80
1485111619771,181,Petición HTTP,502,Bad Gateway,Alcaldia 1-903,text,false,,155,191,518,518,181,0,89
1485111618698,1253,Petición HTTP,502,Bad Gateway,Alcaldia 1-15,text,false,,155,191,518,518,1253,0,1162
1485111619769,182,Petición HTTP,502,Bad Gateway,Alcaldia 1-901,text,false,,155,191,518,518,182,0,91
1485111618693,1258,Petición HTTP,502,Bad Gateway,Alcaldia 1-2,text,false,,155,191,518,518,1258,0,1167
1485111619762,188,Petición HTTP,502,Bad Gateway,Alcaldia 1-894,text,false,,155,191,518,518,188,0,75
1485111618694,1256,Petición HTTP,502,Bad Gateway,Alcaldia 1-11,text,false,,155,191,518,518,1256,0,1165
1485111619802,169,Petición HTTP,502,Bad Gateway,Alcaldia 1-931,text,false,,155,191,498,498,169,0,106
1485111619818,154,Petición HTTP,502,Bad Gateway,Alcaldia 1-946,text,false,,155,191,498,498,154,0,94
1485111619823,150,Petición HTTP,502,Bad Gateway,Alcaldia 1-950,text,false,,155,191,498,498,150,0,88
1485111619753,196,Petición HTTP,502,Bad Gateway,Alcaldia 1-882,text,false,,155,191,518,518,196,0,83
1485111619768,180,Petición HTTP,502,Bad Gateway,Alcaldia 1-893,text,false,,155,191,518,518,180,0,70
1485111619769,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-900,text,false,,155,191,518,518,179,0,90
1485111619769,179,Petición HTTP,502,Bad Gateway,Alcaldia 1-889,text,false,,155,191,518,518,179,0,90
1485111618696,1252,Petición HTTP,502,Bad Gateway,Alcaldia 1-13,text,false,,155,191,518,518,1252,0,1163
1485111618697,1269,Petición HTTP,502,Bad Gateway,Alcaldia 1-14,text,false,,155,191,501,501,1269,0,1168
1485111619785,181,Petición HTTP,502,Bad Gateway,Alcaldia 1-916,text,false,,155,191,501,501,181,0,77
1485111619789,188,Petición HTTP,502,Bad Gateway,Alcaldia 1-920,text,false,,155,191,498,498,188,0,120
1485111619823,158,Petición HTTP,502,Bad Gateway,Alcaldia 1-945,text,false,,155,191,493,493,158,0,93
1485111619827,154,Petición HTTP,502,Bad Gateway,Alcaldia 1-954,text,false,,155,191,493,493,154,0,87
1485111619825,156,Petición HTTP,502,Bad Gateway,Alcaldia 1-952,text,false,,155,191,492,492,156,0,91
1485111619793,188,Petición HTTP,502,Bad Gateway,Alcaldia 1-923,text,false,,155,191,492,492,188,0,121
1485111619801,181,Petición HTTP,502,Bad Gateway,Alcaldia 1-930,text,false,,155,191,490,490,181,0,113
1485111619830,153,Petición HTTP,502,Bad Gateway,Alcaldia 1-957,text,false,,155,191,489,489,153,0,86
1485111619791,195,Petición HTTP,502,Bad Gateway,Alcaldia 1-921,text,false,,155,191,467,467,195,0,118
1485111619841,146,Petición HTTP,502,Bad Gateway,Alcaldia 1-967,text,false,,155,191,467,467,146,0,76
1485111619828,160,Petición HTTP,502,Bad Gateway,Alcaldia 1-955,text,false,,155,191,466,466,160,0,89
1485111619837,151,Petición HTTP,502,Bad Gateway,Alcaldia 1-963,text,false,,155,191,465,465,151,0,80
1485111619829,160,Petición HTTP,502,Bad Gateway,Alcaldia 1-956,text,false,,155,191,464,464,160,0,88
1485111619835,154,Petición HTTP,502,Bad Gateway,Alcaldia 1-961,text,false,,155,191,463,463,154,0,81
1485111619809,192,Petición HTTP,502,Bad Gateway,Alcaldia 1-938,text,false,,155,191,461,461,192,0,109
1485111619803,199,Petición HTTP,502,Bad Gateway,Alcaldia 1-932,text,false,,155,191,461,461,199,0,115
1485111619805,198,Petición HTTP,502,Bad Gateway,Alcaldia 1-934,text,false,,155,191,461,461,198,0,113
1485111619797,206,Petición HTTP,502,Bad Gateway,Alcaldia 1-927,text,false,,155,191,461,461,206,0,120
1485111619799,205,Petición HTTP,502,Bad Gateway,Alcaldia 1-929,text,false,,155,191,461,461,205,0,119
1485111619794,210,Petición HTTP,502,Bad Gateway,Alcaldia 1-924,text,false,,155,191,461,461,210,0,124
1485111619813,193,Petición HTTP,502,Bad Gateway,Alcaldia 1-941,text,false,,155,191,456,456,193,0,106
1485111619815,191,Petición HTTP,502,Bad Gateway,Alcaldia 1-943,text,false,,155,191,455,455,191,0,103
