timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1485111387990,15090,Petición HTTP,200,OK,Alcaldia 1-99,text,true,,77104,191,135,135,13625,0,29
1485111387711,15490,Petición HTTP,200,OK,Alcaldia 1-44,text,true,,77104,191,134,134,12777,0,32
1485111387597,15820,Petición HTTP,200,OK,Alcaldia 1-22,text,true,,77104,191,133,133,14145,0,23
1485111387625,15880,Petición HTTP,200,OK,Alcaldia 1-27,text,true,,77104,191,132,132,13663,0,21
1485111387564,15971,Petición HTTP,200,OK,Alcaldia 1-15,text,true,,77104,191,131,131,14055,0,27
1485111387665,15873,Petición HTTP,200,OK,Alcaldia 1-35,text,true,,77104,191,130,130,13572,0,43
1485111387792,15763,Petición HTTP,200,OK,Alcaldia 1-60,text,true,,77104,191,129,129,12996,0,28
1485111387751,15813,Petición HTTP,200,OK,Alcaldia 1-52,text,true,,77104,191,128,128,13194,0,29
1485111387726,15876,Petición HTTP,200,OK,Alcaldia 1-47,text,true,,77104,191,127,127,13232,0,32
1485111387772,15856,Petición HTTP,200,OK,Alcaldia 1-56,text,true,,77104,191,126,126,14532,0,24
1485111387587,16247,Petición HTTP,200,OK,Alcaldia 1-20,text,true,,77104,191,125,125,15599,0,33
1485111387777,16093,Petición HTTP,200,OK,Alcaldia 1-57,text,true,,77104,191,124,124,14258,0,26
1485111387873,16046,Petición HTTP,200,OK,Alcaldia 1-76,text,true,,77104,191,123,123,12616,0,26
1485111387767,16163,Petición HTTP,200,OK,Alcaldia 1-55,text,true,,77104,191,122,122,13982,0,24
1485111387817,16227,Petición HTTP,200,OK,Alcaldia 1-65,text,true,,77104,191,121,121,13523,0,25
1485111387863,16200,Petición HTTP,200,OK,Alcaldia 1-74,text,true,,77104,191,120,120,14470,0,33
1485111387954,16109,Petición HTTP,200,OK,Alcaldia 1-92,text,true,,77104,191,119,119,13153,0,42
1485111387838,16279,Petición HTTP,200,OK,Alcaldia 1-69,text,true,,77104,191,118,118,14991,0,23
1485111387929,16230,Petición HTTP,200,OK,Alcaldia 1-87,text,true,,77104,191,117,117,12510,0,23
1485111387807,16360,Petición HTTP,200,OK,Alcaldia 1-63,text,true,,77104,191,116,116,13352,0,32
1485111387797,16370,Petición HTTP,200,OK,Alcaldia 1-61,text,true,,77104,191,115,115,12925,0,31
1485111387980,16214,Petición HTTP,404,Not Found,Alcaldia 1-97,text,false,,640,428,114,114,6175,0,22
1485111388030,16169,Petición HTTP,404,Not Found,Alcaldia 1-107,text,false,,640,428,113,113,6532,0,27
1485111388020,16181,Petición HTTP,404,Not Found,Alcaldia 1-105,text,false,,640,428,112,112,6571,0,37
1485111388000,16201,Petición HTTP,404,Not Found,Alcaldia 1-101,text,false,,640,428,112,112,6383,0,27
1485111388051,16160,Petición HTTP,404,Not Found,Alcaldia 1-111,text,false,,640,428,110,110,7059,0,49
1485111388041,16170,Petición HTTP,404,Not Found,Alcaldia 1-109,text,false,,640,428,110,110,6698,0,22
1485111388117,16103,Petición HTTP,404,Not Found,Alcaldia 1-124,text,false,,640,428,108,108,7819,0,149
1485111388137,16083,Petición HTTP,404,Not Found,Alcaldia 1-128,text,false,,640,428,108,108,7885,0,129
1485111388107,16113,Petición HTTP,404,Not Found,Alcaldia 1-122,text,false,,640,428,107,107,7840,0,159
1485111388129,16092,Petición HTTP,404,Not Found,Alcaldia 1-126,text,false,,640,428,105,105,7929,0,151
1485111388162,16059,Petición HTTP,404,Not Found,Alcaldia 1-133,text,false,,640,428,104,104,8009,0,118
1485111388209,16014,Petición HTTP,404,Not Found,Alcaldia 1-142,text,false,,640,428,103,103,8564,0,72
1485111388233,15990,Petición HTTP,404,Not Found,Alcaldia 1-147,text,false,,640,428,103,103,8392,0,48
1485111388203,16021,Petición HTTP,404,Not Found,Alcaldia 1-141,text,false,,640,428,101,101,8390,0,78
1485111388132,16092,Petición HTTP,404,Not Found,Alcaldia 1-127,text,false,,640,428,100,100,8681,0,152
1485111387969,16265,Petición HTTP,200,OK,Alcaldia 1-95,text,true,,77104,191,99,99,13475,0,26
1485111388261,15988,Petición HTTP,404,Not Found,Alcaldia 1-152,text,false,,640,428,98,98,9616,0,56
1485111387977,16295,Petición HTTP,200,OK,Alcaldia 1-96,text,true,,77104,191,97,97,13756,0,24
1485111387506,16786,Petición HTTP,200,OK,Alcaldia 1-4,text,true,,77104,191,96,96,14056,0,82
1485111387949,16353,Petición HTTP,200,OK,Alcaldia 1-91,text,true,,77104,191,95,95,13187,0,21
1485111387634,16733,Petición HTTP,200,OK,Alcaldia 1-29,text,true,,77104,191,94,94,13860,0,39
1485111387640,16821,Petición HTTP,200,OK,Alcaldia 1-30,text,true,,77104,191,93,93,12973,0,34
1485111387706,16797,Petición HTTP,200,OK,Alcaldia 1-43,text,true,,77104,191,92,92,13375,0,36
1485111387843,16661,Petición HTTP,200,OK,Alcaldia 1-70,text,true,,77104,191,91,91,14866,0,28
1485111387675,16866,Petición HTTP,200,OK,Alcaldia 1-37,text,true,,77104,191,90,90,12844,0,41
1485111387944,16694,Petición HTTP,200,OK,Alcaldia 1-90,text,true,,77104,191,89,89,12543,0,27
1485111387655,16998,Petición HTTP,200,OK,Alcaldia 1-33,text,true,,77104,191,88,88,15442,0,26
1485111387833,16845,Petición HTTP,200,OK,Alcaldia 1-68,text,true,,77104,191,87,87,15333,0,27
1485111387934,16751,Petición HTTP,200,OK,Alcaldia 1-88,text,true,,77104,191,86,86,13292,0,27
1485111387701,16991,Petición HTTP,200,OK,Alcaldia 1-42,text,true,,77104,191,85,85,15220,0,34
1485111387670,17032,Petición HTTP,200,OK,Alcaldia 1-36,text,true,,77104,191,84,84,15514,0,47
1485111387572,17143,Petición HTTP,200,OK,Alcaldia 1-17,text,true,,77104,191,83,83,15568,0,26
1485111387830,17041,Petición HTTP,200,OK,Alcaldia 1-67,text,true,,77104,191,82,82,15206,0,20
1485111387862,17054,Petición HTTP,200,OK,Alcaldia 1-73,text,true,,77104,191,81,81,15040,0,32
1485111387782,17169,Petición HTTP,200,OK,Alcaldia 1-58,text,true,,77104,191,80,80,13649,0,29
1485111387904,17074,Petición HTTP,200,OK,Alcaldia 1-82,text,true,,77104,191,79,79,13836,0,23
1485111387547,17435,Petición HTTP,200,OK,Alcaldia 1-12,text,true,,77104,191,78,78,15045,0,34
1485111387660,17332,Petición HTTP,200,OK,Alcaldia 1-34,text,true,,77104,191,77,77,14082,0,49
1485111387757,17303,Petición HTTP,200,OK,Alcaldia 1-53,text,true,,77104,191,76,76,14246,0,28
1485111387690,17433,Petición HTTP,200,OK,Alcaldia 1-40,text,true,,77104,191,75,75,13725,0,26
1485111387924,17221,Petición HTTP,200,OK,Alcaldia 1-86,text,true,,77104,191,74,74,13121,0,25
1485111387511,18288,Petición HTTP,200,OK,Alcaldia 1-5,text,true,,77104,191,73,73,13512,0,76
1485111388383,17499,Petición HTTP,200,OK,Alcaldia 1-176,text,true,,77104,191,72,72,16376,0,28
1485111387539,18375,Petición HTTP,200,OK,Alcaldia 1-10,text,true,,77104,191,71,71,16071,0,42
1485111387736,18204,Petición HTTP,200,OK,Alcaldia 1-49,text,true,,77104,191,70,70,15790,0,29
1485111387741,18240,Petición HTTP,200,OK,Alcaldia 1-50,text,true,,77104,191,69,69,12801,0,28
1485111387939,18304,Petición HTTP,200,OK,Alcaldia 1-89,text,true,,77104,191,68,68,12725,0,22
1485111388446,17864,Petición HTTP,200,OK,Alcaldia 1-189,text,true,,77104,191,67,67,17057,0,27
1485111387878,18544,Petición HTTP,200,OK,Alcaldia 1-77,text,true,,77104,191,66,66,14944,0,25
1485111387909,18548,Petición HTTP,200,OK,Alcaldia 1-83,text,true,,77104,191,65,65,15332,0,25
1485111387592,18905,Petición HTTP,200,OK,Alcaldia 1-21,text,true,,77104,191,64,64,12964,0,28
1485111387685,18815,Petición HTTP,200,OK,Alcaldia 1-39,text,true,,77104,191,63,63,16797,0,31
1485111388483,18020,Petición HTTP,200,OK,Alcaldia 1-196,text,true,,77104,191,62,62,17008,0,30
1485111388442,18102,Petición HTTP,200,OK,Alcaldia 1-188,text,true,,77104,191,61,61,16321,0,24
1485111388432,18114,Petición HTTP,200,OK,Alcaldia 1-186,text,true,,77104,191,60,60,17034,0,24
1485111387650,18901,Petición HTTP,200,OK,Alcaldia 1-32,text,true,,77104,191,59,59,15345,0,32
1485111387695,18945,Petición HTTP,200,OK,Alcaldia 1-41,text,true,,77104,191,58,58,15979,0,29
1485111387542,19207,Petición HTTP,200,OK,Alcaldia 1-11,text,true,,77104,191,57,57,16850,0,38
1485111387868,19037,Petición HTTP,200,OK,Alcaldia 1-75,text,true,,77104,191,56,56,13878,0,30
1485111387964,19227,Petición HTTP,200,OK,Alcaldia 1-94,text,true,,77104,191,55,55,13367,0,31
1485111387577,19623,Petición HTTP,200,OK,Alcaldia 1-18,text,true,,77104,191,54,54,15259,0,28
1485111388494,18748,Petición HTTP,200,OK,Alcaldia 1-198,text,true,,77104,191,53,53,16946,0,26
1485111388398,18844,Petición HTTP,200,OK,Alcaldia 1-178,text,true,,77104,191,52,52,17396,0,32
1485111388416,18854,Petición HTTP,200,OK,Alcaldia 1-183,text,true,,77104,191,51,51,17006,0,28
1485111387802,19472,Petición HTTP,200,OK,Alcaldia 1-62,text,true,,77104,191,50,50,15892,0,23
1485111388503,18855,Petición HTTP,200,OK,Alcaldia 1-200,text,true,,77104,191,49,49,16940,0,26
1485111388248,19110,Petición HTTP,200,OK,Alcaldia 1-150,text,true,,77104,191,48,48,15867,0,55
1485111388361,19020,Petición HTTP,200,OK,Alcaldia 1-172,text,true,,77104,191,47,47,17074,0,24
1485111388436,18964,Petición HTTP,200,OK,Alcaldia 1-187,text,true,,77104,191,46,46,17026,0,25
1485111388340,19064,Petición HTTP,200,OK,Alcaldia 1-168,text,true,,77104,191,45,45,16965,0,31
1485111388365,19057,Petición HTTP,200,OK,Alcaldia 1-173,text,true,,77104,191,44,44,16972,0,34
1485111388421,19014,Petición HTTP,200,OK,Alcaldia 1-184,text,true,,77104,191,43,43,16934,0,23
1485111387721,19731,Petición HTTP,200,OK,Alcaldia 1-46,text,true,,77104,191,42,42,15033,0,24
1485111388071,19525,Petición HTTP,200,OK,Alcaldia 1-115,text,true,,77104,191,41,41,17234,0,1034
1485111388467,19134,Petición HTTP,200,OK,Alcaldia 1-193,text,true,,77104,191,40,40,16989,0,27
1485111388452,19161,Petición HTTP,200,OK,Alcaldia 1-190,text,true,,77104,191,39,39,16985,0,30
1485111388401,19222,Petición HTTP,200,OK,Alcaldia 1-180,text,true,,77104,191,38,38,16416,0,29
1485111388382,19365,Petición HTTP,200,OK,Alcaldia 1-175,text,true,,77104,191,37,37,16916,0,30
1485111388411,19338,Petición HTTP,200,OK,Alcaldia 1-182,text,true,,77104,191,36,36,16366,0,28
1485111387534,20233,Petición HTTP,200,OK,Alcaldia 1-9,text,true,,77104,191,35,35,17286,0,53
1485111388269,19508,Petición HTTP,200,OK,Alcaldia 1-154,text,true,,77104,191,34,34,16983,0,1029
1485111388477,19384,Petición HTTP,200,OK,Alcaldia 1-195,text,true,,77104,191,33,33,16823,0,24
1485111388335,19633,Petición HTTP,200,OK,Alcaldia 1-167,text,true,,77104,191,32,32,16972,0,31
1485111388350,19722,Petición HTTP,200,OK,Alcaldia 1-170,text,true,,77104,191,31,31,16902,0,33
1485111388081,20001,Petición HTTP,200,OK,Alcaldia 1-117,text,true,,77104,191,30,30,17273,0,1063
1485111388426,19660,Petición HTTP,200,OK,Alcaldia 1-185,text,true,,77104,191,29,29,16929,0,28
1485111388457,19653,Petición HTTP,200,OK,Alcaldia 1-191,text,true,,77104,191,28,28,16899,0,27
1485111388332,19824,Petición HTTP,200,OK,Alcaldia 1-166,text,true,,77104,191,27,27,16981,0,33
1485111388385,19779,Petición HTTP,200,OK,Alcaldia 1-177,text,true,,77104,191,26,26,16953,0,31
1485111388304,19988,Petición HTTP,200,OK,Alcaldia 1-161,text,true,,77104,191,25,25,16161,0,36
1485111388314,20050,Petición HTTP,200,OK,Alcaldia 1-163,text,true,,77104,191,24,24,16248,0,26
1485111388320,20057,Petición HTTP,200,OK,Alcaldia 1-164,text,true,,77104,191,23,23,16246,0,23
1485111388472,19908,Petición HTTP,200,OK,Alcaldia 1-194,text,true,,77104,191,22,22,16834,0,29
1485111388086,20297,Petición HTTP,200,OK,Alcaldia 1-118,text,true,,77104,191,21,21,17348,0,1058
1485111388309,20408,Petición HTTP,200,OK,Alcaldia 1-162,text,true,,77104,191,20,20,19780,0,32
1485111388324,20499,Petición HTTP,200,OK,Alcaldia 1-165,text,true,,77104,191,19,19,19888,0,39
1485111388406,20450,Petición HTTP,200,OK,Alcaldia 1-181,text,true,,77104,191,18,18,19823,0,23
1485111388462,20466,Petición HTTP,200,OK,Alcaldia 1-192,text,true,,77104,191,17,17,16900,0,32
1485111388398,20546,Petición HTTP,200,OK,Alcaldia 1-179,text,true,,77104,191,16,16,16979,0,31
1485111388498,20456,Petición HTTP,200,OK,Alcaldia 1-199,text,true,,77104,191,15,15,16865,0,23
1485111388370,20603,Petición HTTP,200,OK,Alcaldia 1-174,text,true,,77104,191,14,14,16986,0,28
1485111388152,20832,Petición HTTP,200,OK,Alcaldia 1-131,text,true,,77104,191,13,13,20261,0,113
1485111388355,20634,Petición HTTP,200,OK,Alcaldia 1-171,text,true,,77104,191,12,12,17002,0,29
1485111388076,20970,Petición HTTP,200,OK,Alcaldia 1-116,text,true,,77104,191,11,11,20373,0,1034
1485111388487,20566,Petición HTTP,200,OK,Alcaldia 1-197,text,true,,77104,191,10,10,19996,0,26
1485111388145,22011,Petición HTTP,404,Not Found,Alcaldia 1-129,text,false,,640,428,9,9,7600,0,120
1485111388198,21973,Petición HTTP,404,Not Found,Alcaldia 1-140,text,false,,640,428,8,8,8934,0,83
1485111388245,21927,Petición HTTP,404,Not Found,Alcaldia 1-149,text,false,,640,428,7,7,8703,0,36
1485111388148,22025,Petición HTTP,404,Not Found,Alcaldia 1-130,text,false,,640,428,6,6,9410,0,134
1485111388172,22001,Petición HTTP,404,Not Found,Alcaldia 1-135,text,false,,640,428,6,6,8863,0,110
1485111388183,21990,Petición HTTP,404,Not Found,Alcaldia 1-137,text,false,,640,428,4,4,9544,0,101
1485111388228,21946,Petición HTTP,404,Not Found,Alcaldia 1-145,text,false,,640,428,4,4,9319,0,55
1485111388238,21936,Petición HTTP,404,Not Found,Alcaldia 1-148,text,false,,640,428,2,2,9437,0,46
1485111388157,22017,Petición HTTP,404,Not Found,Alcaldia 1-132,text,false,,640,428,2,2,9212,0,126
