timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1485111446414,17693,Petición HTTP,404,Not Found,Alcaldia 1-66,text,false,,640,428,185,185,11501,0,4832
1485111446429,17679,Petición HTTP,404,Not Found,Alcaldia 1-69,text,false,,640,428,181,181,11302,0,4817
1485111446475,17631,Petición HTTP,404,Not Found,Alcaldia 1-77,text,false,,640,428,180,180,10984,0,4770
1485111446501,17608,Petición HTTP,404,Not Found,Alcaldia 1-82,text,false,,640,428,179,179,10847,0,4744
1485111446409,17705,Petición HTTP,404,Not Found,Alcaldia 1-65,text,false,,640,428,178,178,11731,0,4837
1485111446404,17710,Petición HTTP,404,Not Found,Alcaldia 1-64,text,false,,640,428,177,177,11524,0,4842
1485111446443,17672,Petición HTTP,404,Not Found,Alcaldia 1-71,text,false,,640,428,176,176,11870,0,4803
1485111446191,17924,Petición HTTP,404,Not Found,Alcaldia 1-22,text,false,,640,428,176,176,12833,0,5066
1485111446450,17665,Petición HTTP,404,Not Found,Alcaldia 1-72,text,false,,640,428,176,176,11463,0,4796
1485111446460,17655,Petición HTTP,404,Not Found,Alcaldia 1-74,text,false,,640,428,174,174,11955,0,4786
1485111446435,17680,Petición HTTP,404,Not Found,Alcaldia 1-70,text,false,,640,428,172,172,12003,0,4811
1485111446312,17803,Petición HTTP,404,Not Found,Alcaldia 1-46,text,false,,640,428,172,172,12318,0,4938
1485111446257,17859,Petición HTTP,404,Not Found,Alcaldia 1-35,text,false,,640,428,170,170,12495,0,4995
1485111446328,17788,Petición HTTP,404,Not Found,Alcaldia 1-49,text,false,,640,428,170,170,12119,0,4921
1485111446262,17854,Petición HTTP,404,Not Found,Alcaldia 1-36,text,false,,640,428,170,170,12509,0,4991
1485111446455,17661,Petición HTTP,404,Not Found,Alcaldia 1-73,text,false,,640,428,168,168,12151,0,4791
1485111446368,17748,Petición HTTP,404,Not Found,Alcaldia 1-57,text,false,,640,428,166,166,12553,0,4881
1485111446104,18014,Petición HTTP,404,Not Found,Alcaldia 1-5,text,false,,640,428,165,165,12822,0,5157
1485111446465,17656,Petición HTTP,404,Not Found,Alcaldia 1-75,text,false,,640,428,164,164,12404,0,4781
1485111446155,17967,Petición HTTP,404,Not Found,Alcaldia 1-15,text,false,,640,428,163,163,13038,0,5102
1485111446236,17886,Petición HTTP,404,Not Found,Alcaldia 1-31,text,false,,640,428,163,163,12849,0,5017
1485111446160,17962,Petición HTTP,404,Not Found,Alcaldia 1-16,text,false,,640,428,162,162,13151,0,5096
1485111446252,17870,Petición HTTP,404,Not Found,Alcaldia 1-34,text,false,,640,428,161,161,13266,0,5000
1485111446272,17850,Petición HTTP,404,Not Found,Alcaldia 1-38,text,false,,640,428,160,160,13263,0,4981
1485111446292,17830,Petición HTTP,404,Not Found,Alcaldia 1-42,text,false,,640,428,160,160,13109,0,4961
1485111446307,17815,Petición HTTP,404,Not Found,Alcaldia 1-45,text,false,,640,428,160,160,12929,0,4945
1485111446277,17845,Petición HTTP,404,Not Found,Alcaldia 1-39,text,false,,640,428,160,160,13030,0,4975
1485111446338,17785,Petición HTTP,404,Not Found,Alcaldia 1-51,text,false,,640,428,157,157,13271,0,4912
1485111446358,17766,Petición HTTP,404,Not Found,Alcaldia 1-55,text,false,,640,428,155,155,13411,0,4892
1485111446333,17791,Petición HTTP,404,Not Found,Alcaldia 1-50,text,false,,640,428,153,153,13596,0,4916
1485111446323,17801,Petición HTTP,404,Not Found,Alcaldia 1-48,text,false,,640,428,152,152,13687,0,4927
1485111446373,17751,Petición HTTP,404,Not Found,Alcaldia 1-58,text,false,,640,428,152,152,13808,0,4877
1485111446348,17776,Petición HTTP,404,Not Found,Alcaldia 1-53,text,false,,640,428,151,151,13507,0,4901
1485111446317,17807,Petición HTTP,404,Not Found,Alcaldia 1-47,text,false,,640,428,150,150,13828,0,4933
1485111446353,17772,Petición HTTP,404,Not Found,Alcaldia 1-54,text,false,,640,428,148,148,13328,0,4897
1485111446343,17782,Petición HTTP,404,Not Found,Alcaldia 1-52,text,false,,640,428,147,147,13382,0,4907
1485111446363,17763,Petición HTTP,404,Not Found,Alcaldia 1-56,text,false,,640,428,146,146,13702,0,4886
1485111446130,17996,Petición HTTP,404,Not Found,Alcaldia 1-10,text,false,,640,428,145,145,14200,0,5131
1485111446282,17855,Petición HTTP,404,Not Found,Alcaldia 1-40,text,false,,640,428,144,144,13961,0,4971
1485111446099,18044,Petición HTTP,404,Not Found,Alcaldia 1-4,text,false,,640,428,143,143,14322,0,5162
1485111446089,18054,Petición HTTP,404,Not Found,Alcaldia 1-2,text,false,,640,428,143,143,14284,0,5172
1485111446109,18041,Petición HTTP,404,Not Found,Alcaldia 1-6,text,false,,640,428,141,141,14441,0,5152
1485111446120,18031,Petición HTTP,404,Not Found,Alcaldia 1-8,text,false,,640,428,140,140,14385,0,5142
1485111446267,17885,Petición HTTP,404,Not Found,Alcaldia 1-37,text,false,,640,428,139,139,14358,0,4986
1485111446125,18027,Petición HTTP,404,Not Found,Alcaldia 1-9,text,false,,640,428,139,139,14604,0,5137
1485111446297,17858,Petición HTTP,404,Not Found,Alcaldia 1-43,text,false,,640,428,137,137,14546,0,4956
1485111446171,17984,Petición HTTP,404,Not Found,Alcaldia 1-18,text,false,,640,428,137,137,14563,0,5086
1485111446165,17991,Petición HTTP,404,Not Found,Alcaldia 1-17,text,false,,640,428,135,135,14898,0,5092
1485111446115,18041,Petición HTTP,404,Not Found,Alcaldia 1-7,text,false,,640,428,134,134,14787,0,5146
1485111446094,18063,Petición HTTP,404,Not Found,Alcaldia 1-3,text,false,,640,428,133,133,14766,0,5168
1485111446287,17871,Petición HTTP,404,Not Found,Alcaldia 1-41,text,false,,640,428,133,133,14779,0,4966
1485111446176,17985,Petición HTTP,404,Not Found,Alcaldia 1-19,text,false,,640,428,131,131,15108,0,5081
1485111446140,18022,Petición HTTP,404,Not Found,Alcaldia 1-12,text,false,,640,428,130,130,14893,0,5120
1485111446302,17860,Petición HTTP,404,Not Found,Alcaldia 1-44,text,false,,640,428,129,129,15442,0,4951
1485111446211,17951,Petición HTTP,404,Not Found,Alcaldia 1-26,text,false,,640,428,129,129,16110,0,6001
1485111446216,17946,Petición HTTP,404,Not Found,Alcaldia 1-27,text,false,,640,428,129,129,16339,0,6006
1485111446766,17396,Petición HTTP,404,Not Found,Alcaldia 1-134,text,false,,640,428,127,127,15770,0,5456
1485111446196,17966,Petición HTTP,404,Not Found,Alcaldia 1-23,text,false,,640,428,127,127,15767,0,6009
1485111446201,17961,Petición HTTP,404,Not Found,Alcaldia 1-24,text,false,,640,428,127,127,15909,0,6010
1485111446689,17474,Petición HTTP,404,Not Found,Alcaldia 1-119,text,false,,640,428,127,127,16168,0,5535
1485111446135,18028,Petición HTTP,404,Not Found,Alcaldia 1-11,text,false,,640,428,126,126,15427,0,5122
1485111446150,18013,Petición HTTP,404,Not Found,Alcaldia 1-14,text,false,,640,428,123,123,15139,0,5107
1485111446186,17977,Petición HTTP,404,Not Found,Alcaldia 1-21,text,false,,640,428,122,122,15305,0,5071
1485111446241,17923,Petición HTTP,404,Not Found,Alcaldia 1-32,text,false,,640,428,120,120,15173,0,5016
1485111446674,17489,Petición HTTP,404,Not Found,Alcaldia 1-116,text,false,,640,428,126,126,16158,0,5550
1485111446649,17515,Petición HTTP,404,Not Found,Alcaldia 1-111,text,false,,640,428,119,119,16014,0,5573
1485111446388,17776,Petición HTTP,404,Not Found,Alcaldia 1-61,text,false,,640,428,119,119,15830,0,5824
1485111446669,17495,Petición HTTP,404,Not Found,Alcaldia 1-115,text,false,,640,428,118,118,15702,0,5549
1485111446145,18019,Petición HTTP,404,Not Found,Alcaldia 1-13,text,false,,640,428,118,118,15266,0,5112
1485111446181,17982,Petición HTTP,404,Not Found,Alcaldia 1-20,text,false,,640,428,126,126,15369,0,5076
1485111446877,17286,Petición HTTP,404,Not Found,Alcaldia 1-156,text,false,,640,428,126,126,16159,0,5347
1485111446756,17409,Petición HTTP,404,Not Found,Alcaldia 1-132,text,false,,640,428,116,116,15904,0,5468
1485111446644,17521,Petición HTTP,404,Not Found,Alcaldia 1-110,text,false,,640,428,116,116,16398,0,5580
1485111446588,17600,Petición HTTP,200,OK,Alcaldia 1-99,text,true,,77104,191,109,109,17338,0,4647
1485111446659,17566,Petición HTTP,404,Not Found,Alcaldia 1-113,text,false,,640,428,108,108,17013,0,5566
1485111446378,17847,Petición HTTP,404,Not Found,Alcaldia 1-59,text,false,,640,428,108,108,17154,0,5847
1485111446654,17571,Petición HTTP,404,Not Found,Alcaldia 1-112,text,false,,640,428,108,108,17262,0,5571
1485111446679,17546,Petición HTTP,404,Not Found,Alcaldia 1-117,text,false,,640,428,107,107,16839,0,5546
1485111446684,17541,Petición HTTP,404,Not Found,Alcaldia 1-118,text,false,,640,428,106,106,17083,0,5541
1485111446638,17587,Petición HTTP,404,Not Found,Alcaldia 1-109,text,false,,640,428,106,106,16672,0,5586
1485111446496,17731,Petición HTTP,200,OK,Alcaldia 1-81,text,true,,77104,191,104,104,17431,0,4744
1485111446231,17994,Petición HTTP,404,Not Found,Alcaldia 1-30,text,false,,640,428,106,106,17411,0,5994
1485111446480,17868,Petición HTTP,200,OK,Alcaldia 1-78,text,true,,77104,191,100,100,17605,0,4760
1485111446531,17818,Petición HTTP,200,OK,Alcaldia 1-88,text,true,,77104,191,99,99,17456,0,4709
1485111447096,17416,Petición HTTP,200,OK,Alcaldia 1-199,text,true,,77104,191,98,98,17048,0,4121
1485111446547,18030,Petición HTTP,200,OK,Alcaldia 1-91,text,true,,77104,191,97,97,17544,0,4693
1485111446521,18103,Petición HTTP,200,OK,Alcaldia 1-86,text,true,,77104,191,96,96,17533,0,4720
1485111446511,18707,Petición HTTP,200,OK,Alcaldia 1-84,text,true,,77104,191,95,95,17866,0,4730
1485111446822,18812,Petición HTTP,200,OK,Alcaldia 1-145,text,true,,77104,191,94,94,17692,0,4405
1485111446491,19367,Petición HTTP,200,OK,Alcaldia 1-80,text,true,,77104,191,93,93,17975,0,4749
1485111446908,19108,Petición HTTP,200,OK,Alcaldia 1-162,text,true,,77104,191,92,92,17623,0,4312
1485111446817,19440,Petición HTTP,200,OK,Alcaldia 1-144,text,true,,77104,191,91,91,17870,0,4409
1485111446695,19820,Petición HTTP,200,OK,Alcaldia 1-120,text,true,,77104,191,90,90,18202,0,4536
1485111446628,20241,Petición HTTP,200,OK,Alcaldia 1-107,text,true,,77104,191,89,89,17980,0,4606
1485111446994,20104,Petición HTTP,200,OK,Alcaldia 1-179,text,true,,77104,191,88,88,17541,0,4225
1485111446633,20675,Petición HTTP,200,OK,Alcaldia 1-108,text,true,,77104,191,87,87,18396,0,4602
1485111447020,20314,Petición HTTP,200,OK,Alcaldia 1-184,text,true,,77104,191,86,86,18069,0,4200
1485111446741,20757,Petición HTTP,200,OK,Alcaldia 1-129,text,true,,77104,191,85,85,19258,0,4490
1485111446969,20735,Petición HTTP,200,OK,Alcaldia 1-174,text,true,,77104,191,84,84,18049,0,4250
1485111446964,20810,Petición HTTP,200,OK,Alcaldia 1-173,text,true,,77104,191,83,83,17678,0,4255
1485111446928,20876,Petición HTTP,200,OK,Alcaldia 1-166,text,true,,77104,191,82,82,19080,0,4293
1485111447045,20770,Petición HTTP,200,OK,Alcaldia 1-189,text,true,,77104,191,81,81,18255,0,4175
1485111447060,20772,Petición HTTP,200,OK,Alcaldia 1-192,text,true,,77104,191,80,80,18580,0,4157
1485111446598,21394,Petición HTTP,200,OK,Alcaldia 1-101,text,true,,77104,191,79,79,19156,0,4636
1485111446583,21446,Petición HTTP,200,OK,Alcaldia 1-98,text,true,,77104,191,78,78,18903,0,4649
1485111447101,20957,Petición HTTP,200,OK,Alcaldia 1-200,text,true,,77104,191,77,77,17768,0,4115
1485111446832,21294,Petición HTTP,200,OK,Alcaldia 1-147,text,true,,77104,191,76,76,17836,0,4399
1485111446608,21568,Petición HTTP,200,OK,Alcaldia 1-103,text,true,,77104,191,75,75,18936,0,4627
1485111446081,22106,Petición HTTP,200,OK,Alcaldia 1-1,text,true,,77104,191,74,74,20020,0,5136
1485111446893,21447,Petición HTTP,200,OK,Alcaldia 1-159,text,true,,77104,191,73,73,18417,0,4327
1485111446923,21459,Petición HTTP,200,OK,Alcaldia 1-165,text,true,,77104,191,72,72,18731,0,4297
1485111446797,21671,Petición HTTP,200,OK,Alcaldia 1-140,text,true,,77104,191,71,71,19320,0,4429
1485111447004,21486,Petición HTTP,200,OK,Alcaldia 1-181,text,true,,77104,191,70,70,17987,0,4215
1485111447071,21448,Petición HTTP,200,OK,Alcaldia 1-194,text,true,,77104,191,69,69,18516,0,4141
1485111446974,21569,Petición HTTP,200,OK,Alcaldia 1-175,text,true,,77104,191,68,68,17923,0,4246
1485111446613,21972,Petición HTTP,200,OK,Alcaldia 1-104,text,true,,77104,191,67,67,19293,0,4622
1485111446731,21881,Petición HTTP,200,OK,Alcaldia 1-127,text,true,,77104,191,66,66,18934,0,4500
1485111446221,22432,Petición HTTP,200,OK,Alcaldia 1-28,text,true,,77104,191,65,65,20100,0,6004
1485111446898,21764,Petición HTTP,200,OK,Alcaldia 1-160,text,true,,77104,191,64,64,18760,0,4322
1485111446857,21815,Petición HTTP,200,OK,Alcaldia 1-152,text,true,,77104,191,63,63,18469,0,4370
1485111447066,21626,Petición HTTP,200,OK,Alcaldia 1-193,text,true,,77104,191,62,62,18123,0,4151
1485111446806,22064,Petición HTTP,200,OK,Alcaldia 1-142,text,true,,77104,191,61,61,18847,0,4420
1485111446999,21884,Petición HTTP,200,OK,Alcaldia 1-180,text,true,,77104,191,60,60,19102,0,4220
1485111446618,22357,Petición HTTP,200,OK,Alcaldia 1-105,text,true,,77104,191,59,59,18377,0,4616
1485111446959,22072,Petición HTTP,200,OK,Alcaldia 1-172,text,true,,77104,191,58,58,18011,0,4261
1485111446827,22241,Petición HTTP,200,OK,Alcaldia 1-146,text,true,,77104,191,57,57,18177,0,4400
1485111446725,22443,Petición HTTP,200,OK,Alcaldia 1-126,text,true,,77104,191,56,56,18311,0,4507
1485111446842,22382,Petición HTTP,200,OK,Alcaldia 1-149,text,true,,77104,191,55,55,18132,0,4389
1485111446801,22434,Petición HTTP,200,OK,Alcaldia 1-141,text,true,,77104,191,54,54,21126,0,4426
1485111446872,22394,Petición HTTP,200,OK,Alcaldia 1-155,text,true,,77104,191,53,53,18709,0,4359
1485111447076,22217,Petición HTTP,200,OK,Alcaldia 1-195,text,true,,77104,191,52,52,17809,0,4141
1485111446781,22635,Petición HTTP,200,OK,Alcaldia 1-137,text,true,,77104,191,51,51,21146,0,4446
1485111446720,22696,Petición HTTP,200,OK,Alcaldia 1-125,text,true,,77104,191,50,50,19333,0,4511
1485111447015,22461,Petición HTTP,200,OK,Alcaldia 1-183,text,true,,77104,191,49,49,20881,0,4204
1485111447081,22402,Petición HTTP,200,OK,Alcaldia 1-196,text,true,,77104,191,48,48,18823,0,4135
1485111446699,22824,Petición HTTP,200,OK,Alcaldia 1-121,text,true,,77104,191,47,47,19342,0,4533
1485111446710,22823,Petición HTTP,200,OK,Alcaldia 1-123,text,true,,77104,191,46,46,19391,0,4522
1485111446862,22693,Petición HTTP,200,OK,Alcaldia 1-153,text,true,,77104,191,45,45,21155,0,4365
1485111446226,23374,Petición HTTP,200,OK,Alcaldia 1-29,text,true,,77104,191,44,44,20087,0,5998
1485111446918,22713,Petición HTTP,200,OK,Alcaldia 1-164,text,true,,77104,191,43,43,18037,0,4302
1485111447025,22631,Petición HTTP,200,OK,Alcaldia 1-185,text,true,,77104,191,42,42,18350,0,4195
1485111447040,22741,Petición HTTP,200,OK,Alcaldia 1-188,text,true,,77104,191,41,41,20887,0,4180
1485111446624,23164,Petición HTTP,200,OK,Alcaldia 1-106,text,true,,77104,191,40,40,19037,0,4611
1485111446837,22982,Petición HTTP,200,OK,Alcaldia 1-148,text,true,,77104,191,39,39,18063,0,4390
1485111446888,22951,Petición HTTP,200,OK,Alcaldia 1-158,text,true,,77104,191,38,38,19417,0,5337
1485111446903,22984,Petición HTTP,200,OK,Alcaldia 1-161,text,true,,77104,191,37,37,18627,0,4317
1485111446984,22957,Petición HTTP,200,OK,Alcaldia 1-177,text,true,,77104,191,36,36,18503,0,4236
1485111446705,23276,Petición HTTP,200,OK,Alcaldia 1-122,text,true,,77104,191,35,35,21670,0,4527
1485111446812,23197,Petición HTTP,200,OK,Alcaldia 1-143,text,true,,77104,191,34,34,18963,0,4419
1485111447035,23005,Petición HTTP,200,OK,Alcaldia 1-187,text,true,,77104,191,33,33,19017,0,4184
1485111446989,23073,Petición HTTP,200,OK,Alcaldia 1-178,text,true,,77104,191,32,32,19103,0,4230
1485111446771,23293,Petición HTTP,200,OK,Alcaldia 1-135,text,true,,77104,191,31,31,19363,0,5455
1485111446949,23215,Petición HTTP,200,OK,Alcaldia 1-170,text,true,,77104,191,30,30,21067,0,4271
1485111446786,23379,Petición HTTP,200,OK,Alcaldia 1-138,text,true,,77104,191,29,29,18786,0,4445
1485111446246,24138,Petición HTTP,200,OK,Alcaldia 1-33,text,true,,77104,191,28,28,22965,0,5007
1485111446206,24276,Petición HTTP,200,OK,Alcaldia 1-25,text,true,,77104,191,27,27,20075,0,5999
1485111446867,23617,Petición HTTP,200,OK,Alcaldia 1-154,text,true,,77104,191,26,26,22235,0,4363
1485111446664,23846,Petición HTTP,200,OK,Alcaldia 1-114,text,true,,77104,191,25,25,19751,0,5561
1485111446776,23739,Petición HTTP,200,OK,Alcaldia 1-136,text,true,,77104,191,24,24,19665,0,5449
1485111446751,23812,Petición HTTP,200,OK,Alcaldia 1-131,text,true,,77104,191,23,23,19763,0,5474
1485111446847,23768,Petición HTTP,200,OK,Alcaldia 1-150,text,true,,77104,191,22,22,18075,0,4379
1485111446383,24296,Petición HTTP,200,OK,Alcaldia 1-60,text,true,,77104,191,21,21,20015,0,5842
1485111447086,23635,Petición HTTP,200,OK,Alcaldia 1-197,text,true,,77104,191,20,20,17869,0,4131
1485111446943,23792,Petición HTTP,200,OK,Alcaldia 1-169,text,true,,77104,191,19,19,19500,0,5282
1485111446603,24136,Petición HTTP,200,OK,Alcaldia 1-102,text,true,,77104,191,18,18,18318,0,4632
1485111446746,24082,Petición HTTP,200,OK,Alcaldia 1-130,text,true,,77104,191,17,17,18162,0,4486
1485111446938,23899,Petición HTTP,200,OK,Alcaldia 1-168,text,true,,77104,191,16,16,18073,0,4282
1485111446394,24625,Petición HTTP,200,OK,Alcaldia 1-62,text,true,,77104,191,15,15,19930,0,5830
1485111447009,24279,Petición HTTP,200,OK,Alcaldia 1-182,text,true,,77104,191,14,14,18521,0,4211
1485111447050,24532,Petición HTTP,200,OK,Alcaldia 1-190,text,true,,77104,191,13,13,21326,0,4169
1485111446979,24848,Petición HTTP,200,OK,Alcaldia 1-176,text,true,,77104,191,12,12,17991,0,4241
1485111446593,25372,Petición HTTP,200,OK,Alcaldia 1-100,text,true,,77104,191,11,11,19451,0,4642
1485111446516,25880,Petición HTTP,200,OK,Alcaldia 1-85,text,true,,77104,191,10,10,17554,0,4724
1485111446913,27202,Petición HTTP,200,OK,Alcaldia 1-163,text,true,,77104,191,9,9,17726,0,4307
1485111446883,27458,Petición HTTP,200,OK,Alcaldia 1-157,text,true,,77104,191,8,8,21063,0,4344
1485111446933,27515,Petición HTTP,200,OK,Alcaldia 1-167,text,true,,77104,191,7,7,21103,0,4287
1485111446954,27504,Petición HTTP,200,OK,Alcaldia 1-171,text,true,,77104,191,6,6,21082,0,4265
1485111446715,27756,Petición HTTP,200,OK,Alcaldia 1-124,text,true,,77104,191,5,5,27336,0,4516
1485111447030,27488,Petición HTTP,200,OK,Alcaldia 1-186,text,true,,77104,191,4,4,20918,0,4189
1485111446735,27783,Petición HTTP,200,OK,Alcaldia 1-128,text,true,,77104,191,3,3,21214,0,4497
1485111446791,28707,Petición HTTP,200,OK,Alcaldia 1-139,text,true,,77104,191,2,2,18781,0,4440
1485111446761,29197,Petición HTTP,200,OK,Alcaldia 1-133,text,true,,77104,191,1,1,19655,0,5464
